日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-09-11,601318,中国平安,89.56,90.08,88.75,89.8,89.44,0.12,0.1342,45586002
2019-09-10,601318,中国平安,89.44,90.55,88.9,90.49,90.4,-0.96,-1.0619,48454825
2019-09-09,601318,中国平安,90.4,91.53,89.98,91.37,90.7,-0.3,-0.3308,70240149
2019-09-06,601318,中国平安,90.7,90.7,89.28,89.95,89.23,1.47,1.6474,68875243
2019-09-05,601318,中国平安,89.23,90.31,88.31,88.8,88.3,0.93,1.0532,100756554
2019-09-04,601318,XD中国平,88.3,88.4,87.22,87.83,87.5,0.8,0.9143,60595398
2019-09-03,601318,中国平安,88.25,88.9,87.79,88.6,88.5,-0.25,-0.2825,51275196
2019-09-02,601318,中国平安,88.5,88.88,86.88,87.0,87.32,1.18,1.3514,63580615
2019-08-30,601318,中国平安,87.32,88.15,86.41,87.7,86.7,0.62,0.7151,56465513
2019-08-29,601318,中国平安,86.7,87.48,86.17,87.15,86.9,-0.2,-0.2301,46433200
2019-08-28,601318,中国平安,86.9,87.92,86.85,87.61,87.68,-0.78,-0.8896,51609230
2019-08-27,601318,中国平安,87.68,88.8,87.57,88.05,87.5,0.18,0.2057,76782700
2019-08-26,601318,中国平安,87.5,88.6,87.15,88.3,89.89,-2.39,-2.6588,99026844
2019-08-23,601318,中国平安,89.89,90.26,87.82,87.95,87.98,1.91,2.1709,88568977
2019-08-22,601318,中国平安,87.98,88.08,87.4,87.86,87.73,0.25,0.285,36503738
2019-08-21,601318,中国平安,87.73,88.17,87.35,87.65,87.94,-0.21,-0.2388,33532073
2019-08-20,601318,中国平安,87.94,88.33,87.62,88.3,88.45,-0.51,-0.5766,50439359
2019-08-19,601318,中国平安,88.45,88.46,87.25,88.3,87.46,0.99,1.1319,83735472
2019-08-16,601318,中国平安,87.46,88.3,86.35,87.0,86.31,1.15,1.3324,93231155
2019-08-15,601318,中国平安,86.31,86.34,83.53,83.8,85.04,1.27,1.4934,70227378
2019-08-14,601318,中国平安,85.04,86.57,85.01,86.38,85.01,0.03,0.0353,53336342
2019-08-13,601318,中国平安,85.01,86.25,84.77,85.95,86.5,-1.49,-1.7225,51501773
2019-08-12,601318,中国平安,86.5,86.77,84.46,84.46,84.35,2.15,2.5489,59423858
2019-08-09,601318,中国平安,84.35,85.28,84.02,85.1,84.51,-0.16,-0.1893,44936180
2019-08-08,601318,中国平安,84.51,84.55,83.4,83.99,83.47,1.04,1.246,56726429
2019-08-07,601318,中国平安,83.47,84.95,83.35,84.81,84.51,-1.04,-1.2306,53235572
2019-08-06,601318,中国平安,84.51,84.88,82.15,83.1,84.61,-0.1,-0.1182,101034081
2019-08-05,601318,中国平安,84.61,85.86,84.58,85.06,86.03,-1.42,-1.6506,68484703
2019-08-02,601318,中国平安,86.03,86.49,85.5,86.1,87.51,-1.48,-1.6912,72897093
2019-08-01,601318,中国平安,87.51,88.34,87.01,87.5,88.09,-0.58,-0.6584,42759682
2019-07-31,601318,中国平安,88.09,89.5,87.88,89.41,89.98,-1.89,-2.1005,59275484
2019-07-30,601318,中国平安,89.98,90.9,89.68,90.35,89.45,0.53,0.5925,46479947
2019-07-29,601318,中国平安,89.45,90.08,89.05,89.84,90.1,-0.65,-0.7214,36824643
2019-07-26,601318,中国平安,90.1,90.17,88.82,88.82,89.41,0.69,0.7717,46153438
2019-07-25,601318,中国平安,89.41,89.55,88.54,89.1,88.85,0.56,0.6303,45606184
2019-07-24,601318,中国平安,88.85,89.46,87.8,87.97,87.5,1.35,1.5429,59457876
2019-07-23,601318,中国平安,87.5,88.2,87.1,87.91,87.68,-0.18,-0.2053,38182988
2019-07-22,601318,中国平安,87.68,88.98,87.68,88.32,88.35,-0.67,-0.7583,42622726
2019-07-19,601318,中国平安,88.35,88.7,87.31,87.31,86.73,1.62,1.8679,60359099
2019-07-18,601318,中国平安,86.73,87.39,86.33,86.6,86.99,-0.26,-0.2989,37781666
2019-07-17,601318,中国平安,86.99,87.58,86.4,86.95,86.95,0.04,0.046,43834956
2019-07-16,601318,中国平安,86.95,88.18,86.9,87.97,88.08,-1.13,-1.2829,43086922
2019-07-15,601318,中国平安,88.08,88.77,86.62,88.1,88.75,-0.67,-0.7549,59452589
2019-07-12,601318,中国平安,88.75,89.47,88.15,88.15,87.98,0.77,0.8752,57671774
2019-07-11,601318,中国平安,87.98,89.3,87.69,88.49,87.88,0.1,0.1138,51486886
2019-07-10,601318,中国平安,87.88,88.21,87.52,88.19,87.53,0.35,0.3999,35616458
2019-07-09,601318,中国平安,87.53,88.85,86.99,88.68,88.59,-1.06,-1.1965,55703430
2019-07-08,601318,中国平安,88.59,89.99,87.78,89.99,90.85,-2.26,-2.4876,78776550
